label,title
1,950 1023 1281 37 6 192 55 1159 385 2 1498 704 55 1159 1985 94 2743 3
1,104 1695 945 620 600 4 2348 172 4893 133 56 1873 6
1,744 10 650 1972 669
1,4894 1 4895 4896 4897 2744 1254 17 500 4 111
0,130 4898 1801 2 22 2197 20 603 280 65 138 3
0,152 24 4899 150 1986 2745
0,1550 151 102 504 1739 4 14 1250
0,1 54 5 423 60 151 4 21
0,342 7 180 598 358 30 1766 555 3 8 431 332 172 3
1,657 1 269 2746 1495 2503 509 16 319 17 260
1,1 264 44 666
1,21 12 103 66 4900 16 751 115 49 320 351
1,544 89 31 17 4901 17 757 152 17 4902 17 1551 13 156 46 27
1,4903 4 14 15
1,1957 1545 1818 261 16 772 2747 519 2748 427 261 645 332
1,758 7 1 1185 4904
1,1 1987 2749 288 1374 306 114 2272 609 4905 2750
1,47 1518 1276 108 47 70 8
1,461 145 2351 1485 610 621 37
1,4906 240 317 1282 1025 4907 5
1,8 1179 2743 21 433 214 1115 716 2412 4 2414 695 108 961 56 472 3
1,1 9 894 2613 1321 209 2751
1,526 7 4908 2752 4909 643 11
1,464 2753 896 26 45 134 2 9 2754 502
1,1282 627 113 5 4910 82
1,10 1971 18 1988 302 2141 454 83 2 249 46 115 351
1,72 697 73 312 595 1 80 6
1,1 54 5 423 60 111 4 21
1,1 1249 957 2755 4911 400 401 63 4912 390 8
0,109 7 5 2225 1989 4913 330 1283 994
0,1 32 297 4914 141 465 248 1990 18
0,639 69 799 2180 18 4915 2468 4916 2 4917 4918 77 18 11 19 52 753 159
0,177 8 267 11 41 270 165
0,115 49 4919 157 15 351 4920
0,1 232 50 48 2352 142 2756 2757
0,1 4921 807 4922 2756 2757 774 248 1990 18
0,1991 344 24 53 82
0,761 987 1538 306 589 7 509 282 119 1211 178 1434
0,4923 11 809 5 404 2758 903 6
1,4 343 2759 2268 119 63 4924 2704 8 4 39 85 281
1,659 1 169 4925 47 9 4926 1239 16 198 1797 55 622
1,1 74 4927 1017 229 1120 4928 4 6
1,1992 4 2760 2160 712 233 1432
1,1 8 10 1127 716
0,1 317 479 2249 113 4929 1214
0,109 7 489 1054 1926 1436 149 3 1 80 332 2761 3
0,4930 5 627 231 15
0,2737 63 4 211 69 8 4 14 136 571 10 68
0,4931 16 4 1111 595 168 777 1552 1967 76
0,1 30 7 4932 159 24 2588 523 1360 189 110 1823 51 220 354 128 1162 4933 30
0,279 1 9 688 234 1502 685 56
0,1 8 50 48 2762 2763 2166 798 2 243 25 669 23
0,10 34 665 379 691 494 43 114 190 1 58 75 27
0,9 4934 7 110 1665 383 1 8 980 4935 838
1,1 4936 573 107 4937 8 10 88 4938 11 19
1,12 306 7 286 1238 238 4939
1,1 4940 4941 1239 167 1820 4942
1,4 14 281 2332 2222 2 247 211 69 16 4943 46 31 425
1,396 4944 267 240 82 5 11 19 1423 3
0,4945 4946 4947 2 2764 187 1 235 2765 1313 2766 266 2 55
0,5 40 74 51 788 1407 4948 4949 2277 24 58 969 2767 40 87 416 4 3
0,1 2373 482 155 573
0,2 95 2363 70 2631 819 4950 6
0,127 230 35 275 19 24 54 1553
0,1278 2568 64 116 1915 41 97 970 339 182 148 62 266 172 4951 4952 3 2768 4953 4954 4955 4956 3 1955 4957
0,1 407 108 2 215 277 4958 4959 555 217 731
0,123 279 1986 2745 8 1 237 4960 1905
0,971 4961 242 1993 399 128 36
0,609 1049 121 1719 1720 4962
0,2666 119 4 529 479 4963 240 1 98 3 4964 37 2 168 1 29 1198 3 1198 1491 1759 1 4965 525 449 4966
0,103 66 4967 4968 637 2 131 737 658 4969 386 362 316
0,1 171 2611 1554 21 75 186
0,1 4970 10 1359 940
0,1 203 5 33 374 237 2 5 33
1,27 9 4 14 4 14 85 114 221 17 1551 17 1040 4971 31 4972 425
1,129 101 799 1994 852 1284 243 1167
1,833 968 4973 2638 582 777 1552 1456 4
1,160 1 64 52 711 11
1,2619 1373 15 2769 4974 220 207 25 2770 23 92 1995 236 1798 621 1069 294 340 1260 4975
0,437 456 1 9 22 116 9 180 4976 1698 20 113
0,1 343 746 140 1996 2 4977 2 4978 17 4979
0,1316 266 1063 2 713 38 1 235 36
0,140 496 2771 1163 4980 4981 1055 147 12 15
0,10 17 2436 21 563 44 1 651 2 1328 1924 624 15
0,50 48 31 266 4982 2 8 372
0,1 348 1155 4983 243 4984 3 22 1574 4985 1044 16 2447 882 4986 97 3 20
0,1 2 413 79 105 139 325
0,30 17 4987 1251
0,1 8 508 788 21 175 151 17 897 675 10 21
0,109 7 1 241 266 591 612
0,5 423 10 2772 2 4 782 166 2 108 87 61
0,1 116 57 693 139 1 66 97 4988 10 1307 573
0,1 557 1210 5 423 180 1038 328 243 2 4989
0,1 232 50 48 7 1443 9 698 4 144 770 481 16 3 22 592 144 332 2 20 48 204 3 22 110 123 629 80 4990 3 20
1,5 32 11 4991 2758 550 26 1 32
1,1282 82 413 5
1,266 232 852 1284 944 77 50 48 8 4992 2 145 63 4993 8 4994
1,1 9 4 39 85 4 14 2283 34 142 143 9 10 443 1280
1,78 104 4995 2773 34 142 5 423 6
1,1 234 51 161 18 469 2 717 216
1,1 21 25 49 23 159 7 138 1006 17 923
1,1 1182 216 216 8 1182 1158 3
1,1222 1 1503 1051 445 854 1710 1997 7
1,10 665 83 2302 888 5 423 331 7 107 4996 88 3 384 4997 4998 2505 2 331 273 254 1 80 6
1,1 1007 55 8 2774 3 1259
1,131 4999 39 27 2 130 4 39 85 3 1117 6 1036 195
1,1 59 547 276 2324 742 15
1,109 7 309 177 68 106 948 37 1330 15
1,39 27 268 61 2 21 476 174
1,1 199 17 303 228 77 2775 602 393 7 0 3
1,461 114 1897 706 1803 2494 9 4 2 1921 26 31
1,11 19 0 71 38 96 525 2675 558 2 1979
1,1 219 18 12 912 87 185 2 49
1,378 45 134 1509 2299 1 926
0,444 805 505 646 40 62 1998 2776 351 0
0,321 186 152 192 432 0 47
0,1 2454 18 12 46 87 185 2 10 1460 447 2063 0 254 541
0,629 393 12 14 52 615 0 1976 1216 997 0
0,94 160 1 441 775 139 213 163 3
1,109 7 326 466 107 178 88 10 389 124 106 4 587 889 997 389 3
1,1597 92 574 4 39 82 0
1,0 267 2777 31 1 988 25 80 23 574 1493 4 39 4 39 85 1999
1,412 1 32 2 197 217 49 0 62 170 3 747 218 3
1,391 1 29 442
1,1 2778 1153 303 784 1655 710
1,1 32 59 880 35 38 486 309 177 2 482 1269 108 170 3
1,91 1 29 135 208 0 299 321 4 151 16 25 4 151 2779 0 2779 23
1,895 4 39 56 261 171 0 58 5 423
1,1 2124 0 0 63 2632 8 98 135 0 0 117 210 99 0 0
1,195 1144 103 1555 37 2 37 1555 29 2 29 1555 18 24 45 0 15
1,1477 43 1052 1262 4 131
1,852 1284 0 481 266 2482 2286
1,216 2000 1833 448 1966 0 626 200 26 517
1,10 1 32 1027 679 163 0 1142 141 465
1,1 171 2780 146 164 184 143 75 4
1,604 1096 2001 2 8 718 36 0 46 762 40 8 187 10 1108 1410 79 196 3
1,188 167 45 1753 6
1,1 604 838 57 354 762 11 44 18
1,157 1556 326 72 1211 73 178 72 405 73 178 72 3 73 187 503 295 294 3 326 502 0 1353 3
0,1 116 149 1658 37 145 1197 359 316 0 145
0,1 0 169 245 0 994 328
0,296 581 157 390 1212 36 3 296 0 449 1382 2002 40 3
0,0 2 2781 0 1647 0 1888 446 471 2 0 0 290 102
0,1550 25 212 23 0 4 14
1,8 38 199 1949 2782 1299
1,26 1 59 387 404 2072 6
1,91 7 126 280 1 29 144 0 1203 1204 1 29 1043 3
1,0 99 106 2 157 524 10 389 1881 1021 69 814
1,160 1 64 0 106 230 25 1490 23
1,4 14 0 2783 43 983 1462 633 1175 2003 96
1,170 796 254 267 11 75 186
1,699 689
1,206 282 803 0 6
1,1525 260 3 13 12 565 238 1355 2 831 396 1870 0 893 3
1,4 126 79 793 24 733
1,1 203 147 12 610
1,1726 1631 2606 0 10 4 25 211 6 23 84 817 416
1,1282 0 17 745 141 71 102 267 2 114 0 17 923 141 27
1,131 2748 2004 1 2 4 14 254
0,922 130 213 50 48 0 468 1050
0,57 26 153 5 2090 36 2 1 1259 31
0,2317 58 3 2696 3 22 499 47 2 441 315 938 3 20
0,467 7 1975 1261 4 1139 607 17 0 2 114 82 1094 1238 1760
0,50 48 70 0 0 18 21
0,0 331 1514 1700 270 165 87 36 1960
0,123 62 1 54 5 86 4 111
0,10 4 211 114 46 112 45 66 2 1328 1924 161 2 720 128 298
0,1108 2784 57
0,8 1 2219 1992 4 2760
0,618 47 6
0,1 427 105 34 224 2785 13 12 84
0,26 1340 62 3 4 14 657 125 371 3
0,160 32 64 92 585 853 75 546 8 1546 62 127 3 64 391 3 692 176 32 8 1546 2 797 341 38 1107 202 3
0,47 8 189 239 1782
0,1 1254 164 83 184 393 143 964 225 75 4 14 221 17 1551
0,1 54 5 0 4 895 83 261 203
0,1 29 135 137 780 82 528
0,170 46 566 11 0 1320 105 57
0,877 2784 1 44
1,2661 1512 0 0 0 1557 1255 10 781 2786 35 2787 4
1,1 1242 17 1476 228 308 723 872 1825 0 2788 165 16 4 570
1,5 33 562 0 43 5 58 2 131 39 562 0 43 131 58
1,91 7 1556 2 0 542 653 2 0 542 2789 653 2 194 116 873 1388 209 2390
1,475 736 0 4 0 2790 487 331 3 125 186 1480 646 1571 0 331 0 4 1111 330 1992 3 245 2 0 2780 0 3
1,2791 0 154 1
1,9 65 191 195 1 0 27 2 9 0 272 3
1,0 43 2005 169 823 18 438 2 1547 43 920 5 58 131
1,1 9 419 675 6
1,76 375 92 566 4 211 69 369 77 120 122 2 128 298 1978
0,1 547 0 879 859 552 2 234 254 541
0,946 7 1 8 1189 1792 879 80 618 542 618 38
0,345 3 4 1105 647 3 0 1 3
0,127 212 1548 275 19 230 35
0,378 480 1509 882 70 26 181 1767
1,179 13 12 1285 132 1375 1269 1510 911 84
1,72 697 73 1 79 329 1275 5 86 15
1,0 1 349 1035 425 1531 485 0 467 233 2 249 1004 148 1
1,549 1441 1 1005 120 122 4 8 414 28 102 268 70 504 54 120 419 3
1,123 62 1 517 22 0 20 162 47 3
1,1 0 941 205 61 1422 1 19 136 2 0 0 0 2 30 133 117 210 99
1,1 29 168 1326 0 0 0 0
1,26 1 0 0 13 12 6
1,107 347 0 88 11 130 858 789 1826 3 955 347 98 135 105 3
1,5 701 60 137 4 21 82
1,425 618 7 4 14 70 522 4
1,1 140 77 17 303 228 483 173
1,4 14 0 17 1040 695 2391 0 1481 6
1,1 89 395 422 535
1,872 1825 425 0 1 9 959 130 893 618 3 1900 2792 2000 2194 1453 118 889 0 4 174 0 3
1,30 0
1,5 701 1545 47 178 529 652 3
1,49 53 114 1110 10 2793 259 299 451 2 259 288 521 532 122
1,21 70 209 366 1006 695 0 319
1,1778 0 726 11 1495 0 2 0 2 916 142 2 1325 1692 3
1,1 7 575 97 0
1,1031 9 791 792 453 1691 1547 141 1 173 71 422
1,4 14 538 835 141 686 1800 49 2 378 138 366 37 422
1,1 32 11 2604 1989
1,0 880 1 32
0,197 2548 0 0 245 0 1613
0,11 356 1449
0,1 9 232 1557 0 148 9 0 410 2794 1032 24 22 433 27 268 61 2 129 1463 218 147 3 229 1 10 1522 1179 411 118 110 123 410 20
0,1 31 30 0 522 16 1962 1978 1968
0,152 249 1648 639 44 1911 5 701 54
1,1 7 22 604 2795 49 2 5 11 52 0 11 19 462 768 5 33 2796 462 44 510 454 83 4 14 20
1,5 701 1024 440 490 28 95 7 515 267 2427
1,1 249 71 0 148 525 1224 1031
1,1 0 16 148 138 1175 1558 182 2 772 2499 31
1,0 1391 1200 44 36 1548 949 2006 535 2534
1,72 0 73 1 171 2266 40 173 579 97
1,91 466 126 0 65 814 221 1386 364 3 190 0 41 65 2797 331 3
1,25 697 23 415 2 47 193 2630 55 622 6
1,1 74 4 14 150 56 134 82 5 58 340 0
1,63 360 1788 8 374 258 0 284 0 626 1980 4 318 2 93 5 423 5 701
1,628 376 0 52 82
1,177 44 1533 4 14
1,1 31 2798 4 224 34 82 172 572
1,1 1285 132 1013 648 2799
1,592 0 1 29 643 58 2 972 973 31
0,275 31 64 195 93 1 470 206 44 230
0,55 0 2 94 251 62 1 860 0
0,131 2612 787 1984 4 14
0,155 455 257 737 0 216 9 1357 3 1310 0 2800
0,0 347 17 1751 998 127 15
0,9 414 28 27 201 50 48 564 3 413 188 9 6 25 183 2424 23 0 99 2801 354 3
0,233 626 246 1 986 796 621 213 1995
0,1 1352 965 60 5 701 100
0,49 291 235 6
0,1 103 1013 648 811 2802 16 132 1347 13 2 13 12 84
0,50 48 219 1 32 9 500 141 57 2 339 582 98 347
0,1 500 2687 584 0 1957 2 2803 2531 518
0,4 14 21 12 677 83 633 769 698 765 1295 394 2
0,72 697 73 104 510 0 1991 6
0,2651 7 1152 145 22 1 44 20 0 1542 37 555
1,1 9 0 2775 791 792
1,1 2 197 441 107 873 95 88 803 1961 284 227 3
1,1 303 43 709 710 24 0 7 0 398 0 0
1,2530 115 140 10 315 2 1 203 132 22 2330 20 162 6
1,322 6
0,143 237 1984 450 10 1280 4 81 1889 253 782 72 68 73
0,9 97 1 1663
0,0 212 41 1 59
0,812 47 22 6 22 2 1009 236 316 45 66 815 3
0,114 1 1969 390 2804 0 22 89 2804 20 124 37 11 6
0,13 34 142 404 108 1148 125 186 321 6 10 2690 18 448 0
0,1 530 0 17 0 228 71 756 77 602
0,1 407 748 0 152 398 71 422 49
0,127 5 11 41 912 2 62 11 19 5 33 3
0,5 42 575 7 486 11 22 954 20 383
0,1995 1 66 236 930 1052 37 0 11 8 97 1329
0,1 158 664 55 158 535
0,1 0 259 288 521 184 964 225 49 53 2694 2645
0,194 368 1873 2376 286 56
0,1421 36 40 2364 2 1 203 0
0,0 95 201 1 456 529 69 206 139 2805 2 0 95 201 2191 0 54 501 3
0,2342 317 1971 1200 0 44 36
0,1 627 326 115 49 292 2 5 86 36 2770 2806 302
0,475 1092 1309 173 1 80 25 1046 505 1 98 353 595 23 2 9 148 441 183 775 1 982 3
0,1 0 205 61 1422 0 0 2 120 122 53 117 210 99 1399 0 1765
1,1 297 836 1124 1013 648 13 12 9 2802 16 132 2 395 811 162 102
1,632 104 744 126 226 800 637 286 56 6
1,413 188 1 379 105 1278 325 2807 477 0 6
1,1 31 427 17 500 534 264 764 34 224 4 81 290 58 0 208 0 2579 2 96
1,1 46 10 243 2554 2 57 693 637 437 1 181
0,4 14 0 2808 598 601
0,875 1 637 243 97 67
0,61 18 257 14 202 680 18 257
0,0 957 242 2529 74 18 751 433 27 438
0,0 1683 4
1,1 677 17 0 141 143 258 4 205 2809
1,919 524 11 5 1747 1
1,1 491 366 754 1 29 135 137 84 780
1,1000 554 18 11 19 41 5 0 912 36 1960
1,1 871 65 105 102 1541 139 325 234
1,5 701 276 61
1,1 0 164 83 324 185 53
1,5 2 1021 524 321 814 106 157 948 389
1,185 4 112 470 0 1893 117 210 99 0 1653 2187 340 2810 0 1504 121
1,2007 570 1 241 1549 11 789
0,674 2007 812 1 241 1549 11 19 6 899 2 1 1066 52 2778 201 0
0,8 10 1 29 1095 103 404 82 75 1999
0,115 75 1999 3 373 160 6
0,1 54 71 5 2008 100 60
0,109 7 466 0 2159 0 502 1440 18 56 0 0 1378 0
0,418 5 196 2811 873 400 567 0 62 177 11
0,0 0 39 1492 8 0 637 4 14 3
0,1 778 1007 167 631 551 2 249 539 845 473 369
0,511 7 650 318 87 115 2 566 1 29 93 936
0,227 139 0 621 2 1 112 70 300
1,367 130 971 0 4 42
1,258 267 448 992 92 1 321 27 256 0
1,36 0 15
1,1 1650 1133 0 0 602 0 0 0 0 2812
1,1 429 1 59 1295 0
1,115 49 248 1581 458
1,115 49 248 113 458
1,1093 376 262 661 248 1 9 115 49
1,1531 485 452 49 4 630 7 1273 927 2 301 46 84
1,144 457 37 344 463 487 0 0
1,5 86 277 437 277 5 33
1,1 219 323 125 36 54 44 762 40
1,2004 833 968 1892 0 3
1,1 232 50 48 7 0 0 2813 154 16
1,10 11 19 926 7 40 2814 2739 0 10 42 52 336
1,5 86 0 2815 609 0 2009 3
1,1 1676 11 19 573 0 2535 8 240 739 11 919 524 3 655 515 8 87 416 5
1,10 2615 1
1,1286 764 40 190 11 19
1,0 0 1020 2 333 235 115 1814 679 7 0 509
0,115 0 7 1039 1043 212 517 5 86
0,1991 2 1 807 320 742 0 105 352 0 117 210 99 2511 277 2816 776 195 718
0,5 86 2815 329 4
0,65 1122 672 115 2 2596 212 77 15
0,1 8 10 0 825 935 0 8 2177 0 1 29
1,1 1643 266 117 210 99 444 1468 36 323
1,36 323 190 2 149 1482 7 51 106 3
1,758 0 481 0 1144
1,110 1 2671 146 1530 243
1,0 2 1 1080 149 270 165 3 192 778 2811 212 0 15
0,143 0 17 0 1 205 0 1117 2 570 2809
0,967 0 509 11 2 504 9 70 1382 21 11 3 384 6
0,0 1805 2657 0 2 105 2 267 0
0,91 4 0 103 2 107 499 47 88 93 3
0,109 7 589 2 157 653 0 295 0
1,349 1035 225 375 1 272 440 1625 135 185 53
1,28 102 290 201 46 4 14 70 1318 164 1925 3
1,5 701 0 34 142 53
1,153 170 898 1 29 6 493 111 498 242 40 3
1,428 4 14 0 0 0 0 0 176 385 72 68 73
0,1 1082 2377 100 366 979 57 8 591
0,520 7 10 1893 47 5 1836
0,1 52 11 19 926 0 97 0
0,1 212 154 0 126 5 86
0,49 4 560 470 189 311 122
0,1 420 169 348 0 0 63 0 10 2817 8
0,1 445 4 233 1688 2571 51 2818 58
0,364 334 868 0
0,30 7 34 0 52 2819 102
0,1635 481 1206 541
0,109 7 1 158 341 57 0 82 16 154
0,1 8 1986 0 152 237 677 63 2010 0 8 769 0 92
0,8 52 1916 0 4 14 718 5 701 2 1980 155 38 272 11 3
0,89 7 2790 112 403 246 118 556 440 2624 165 5 86
0,2011 10 42 289 5 86 4 21
1,53 5 86 283 173 2592 579 97 1487 145 770 481
1,1 1190 2598 4 522 49 84
1,119 1059 2 36 70 251 108 1202 230 35
1,834 376 60 518 2 79 278 0 376 304 5 15 1303 2820 2 2821 2 2822 2 0 1989 376 11 1546 131 201 669 2250 1215 11 19
1,2500 4 3 1 2823 306 41 138 4 121 3 367 483 2357 15
1,1 2 197 2 195 1846 2 41 1661 0 1888 5 86 1 158
1,36 323 1063 457 15
1,5 86 100 60 69 15
1,1 59 82 2824
1,745 27 268 2 1 9 1501 1427 2825 232 866 0
1,1 232 50 48 31 1127 0 149 2826 63 0 8 63 79 245 8
1,50 48 513 0 550 169 1078 885 232
1,1 800 2464 380 369 0 15 15 15
1,1 54 106 394 699 0 2767 881 0 1575
1,5 86 60 69 563 1514 10 1 29 84
0,2230 195 1912 272 3
0,1 0 17 745 228 0 0 394 254 2012 161 3
0,5 306 1445
0,284 850 119 47 2827
0,1 8 322 120 419 719 478 74
0,107 333 742 88 1253 42 5 86 1125 15 0 566 1115 5 327 2 8 1471 15
0,262 344 24 67
0,1 112 847 0 4 211 69
0,0 1537 16 808 937 0 16 2764 0 4 240
0,1 9 2749 0 16 4 21 0 1174 2828
0,19 169 7 2829 2740
0,240 0 1409 10 1315 254 18 1784 1 0 0 0 36 323
0,1 2806 1426 30 2 0 128 185
0,27 2526 2527 69
0,1 235 46 49 2830 2831 1061
1,5 86 9 253 2773
1,475 1 1059 1062 5 60 287
1,5 86 293 60 262 1 60 287 15
1,1 212 196 127 654 5 44 4 14 83 28 102 2013 95 4 14 130 276
1,75 614 133 2014 398 0 567 0 22 176 30 20 214 1 29 4 166 226 3
0,478 2832 1469 262 76 94 689 3
0,36 323 7 0 0 270 165 455 42
0,0 0 24 1178 0 2708
0,0 0 36 323
0,0 820 0 240 82 4 21
1,61 1152 10 126 63 0 849 8 3 5 86 831 68 676 63 142 0 8 32 2 76 1237 3 592 183 191 1914 2 700 1755 1194 367 2 94 0 0 0 907 3 525 1
1,1399 117 210 99 0 244 977 4 14 344 1399 625 2622
1,1 223 65 356 328 2 31 89
1,2801 2560 297 17 0 772 352 128
1,21 12 526 103 66 2 0 851 2 0 83 2 247 11 16 1001
0,1 2833 158 1215
0,342 7 8 778 347 0 2 587 282 134 150 56 2 1263 273 347 2 282 535 634 155 11 29 347 2 189 11 533 562 37 3
0,1 59 2824 24 0 35 95 2 55 59 24 0 0 27
0,1559 37 543 77 40 346 1510 168 3 1538 0 110 62 15
0,345 1 8 10 158 2 2834
1,1 9 175 2793 259 419 112 464
1,105 0 1522 5 681
1,78 104 1822 426 1 410 871 6
1,1 158 130 1246 52 528
1,583 49 4 992 92 734 35 43 253 1181 388
0,109 7 0 213 11 887 568 57 213 3 169 568 0 2835 57 213 670 337 1735 42 3
0,993 40 250 1283 97 340 0 0 0 25 5 131 40 23
0,412 1 2 197 245 2591 0 284 224 107 118 15 88 155 38 52 5
0,63 1404 1186 8 161 114 199 49 13 12 0
0,5 86 60 137 693 2836 2 0 524 276 4 21
1,1 9 71 13 12 454 83 0 16
1,1 2520 836 10 318 18 2837 1727
1,485 7 10 49 4 84 190 1524 2 1074 2 678 2 928 2 574 0 357
1,11 19 239 35
1,5 86 293 60 69
1,1 32 2581 170 9 363 465 1124
1,55 8 0 1417 11 212 196 44 4 14
1,239 65 58 2140 954 2 194 441 58 954 3
1,1197 2610 2 41 145 2 341 38 1665 326 574 0 214 3
1,503 358 8 94 503 92 1939
1,4 14 377 849
1,1 1086 79 52
1,1 2481 21 315 2 0 2 0 224 135 10 237
1,1 54 5 2008 2 687 2008 2 493 0 293
1,282 5 86 76 11 1246 1085
0,91 478 1213 667 124 106 575 457 287 124 915 3
0,218 0 49 7 1 80 0 2 189 1730 9 0
0,660 7 1 2669 1118 0 169 2 1041 335 1633
0,1 54 36 220 207 0 529 69 0 242 44 127
0,1 51 0 0 161 488 1975 1261 4
0,1297 47 152 309 1383 384 32 176
0,1 8 10 492 1259 0 47 2 619 0 2 601 969 468
0,1954 1205 21
0,485 7 1 848 0 21 12 2 18 175 52 2 0 117 210 99 0 1 29 2 322 409
0,1970 182 306 147 12 261 0 1565 3 69
1,1 8 10 49 13 12 7 619 773 2 0 2 196 132 2
1,1 245 366 669 13 12
1,103 66 0 5 86 1246 1085 3
1,13 12 24 49 248 1
1,1 19 112 116 1965 96 291 49 1064 743 125 102 3
1,2573 204 46 314 361 0 21 185
1,1 59 244 284 747 244 1768
1,740 7 4 81 900 1355 415 1951 53 244 143 9 415 1470
1,632 4 432 51 265 242 6
1,1769 63 1125 368 2565 8 6
0,977 705 344 0 21 12 1 19
0,1 2253 1088 0 4 14 2798 248 1990 18
0,1 0 897 10 365 87 5 18 409 402 574 0 2 510 2838 2 0
0,1 31 0 132 660 49 13 12
0,342 7 55 282 589 36 67 72 1211 178 496 73 1263 282 2839 2 72 1211 178 1434 73 282
1,1 941 1142 205 61 1422 0 83 2578 337 2840 2 0 166 117 210 99
1,188 1 378 0 2015 927 0 118 533 3
1,1 199 1921 287 2841 793 0 218 365 95
1,91 0 2016 593 440 1322 1143 1091 2009 94
1,1 8 11 19 553 482 400 55 309 71 576 49
0,619 773 260 891 13 12 1958
0,13 12 49 0 96 84 397 1560 782 3
0,1 1039 0 13 12 2 1165 3
0,367 3 525 2842 2145 464
0,189 619 0 1277 13 12 1958
1,1 219 49 13 12 132 0 16 0 0 0 1285 0 16 24 18 225
1,1746 7 1560 2674 49 773 13 12 2683 0 253
1,72 673 73 1 0 0 1561 16 13 12 62 0 18 12 3
1,13 12 209 1 315 1044 2 2843 600 3 1 427 2017 12 361 0 93 146 22 12 20 57 6
1,49 1277 13 12 45 134 708 0 1091 137 490
0,13 12 773 782 458
0,428 165 391 15
0,188 8 1309 31 1 551 8 8 181 294 1638 331 5 3 8 1441 540
0,9 0 6 0 1560 162 10 13 12
0,673 7 8 478 1218 38 1 203 324 1097 139 690
1,27 8 53 112 1126 396 259 419 532 122
1,152 416 310 74 37 145 2 277 1015 1715 2
1,4 14 229 10 616 0 723 2 0 2725 43 638 184 3
1,91 24 962 338 106 241 263 97 3 106 70 0 449 994 25 0 0 23 3 316 90 2844 24 0 1216 24 263 97 24 241 263 97 1034 599 338 3
1,1 1150 1907 2018 97 49 13 12 45 134 1804 1501 1927
1,1 2088 253 203 13 12 49
1,1 0 0 157 1728 0
1,1 623 13 12 782 2716 223 0 0 0
1,72 0 73 0 7 1154 10 704 523 303 110
1,65 373 42 160 5 533 662 6
1,47 5 2834 0 43 0 1903 258 355 2 0 55 622 0 43
1,91 7 796 503 295 653 1158 1556 2 2551 567 0 178 405 178 3
1,1746 7 1 9 1543 203 1560 2705 49 773 13 12
1,619 773 13 12 24 1543 25 2842 23
1,1069 1163 1109 69 107 1739 88 49 13 12 1012 596 1 44
0,170 0 901 465 822 1 32 9 2445
0,27 290 54 70 195 892 891 21 12 3
0,189 129 101 8 1585 339 11 19 64 2 1416 0 1515 92
0,350 1190 1 0 16 51 216 1534 49 53
0,1 8 0 161 112 2678 690 49 13 12 147 12 410
0,1 427 105 261 80 2019 0 0
0,919 212 1130 15
0,109 7 148 559 5 376 60 683 2237 1872 1985 97 0 25 37 430 2 213 2 0 23 3 1821 962 801 269 153 0 0 3
0,4 39 85 209 366 4 363 1528 49
0,1 79 439 11 100 0 582 126 2845 3
0,1 29 2089 409 0 1675 92
0,1 8 539 13 156 2020 204 51 216 8 0 1186 667 624
0,1 59 269 208 69 0 267 1337 57 469
0,26 1585 333 147 9 83 0 221 778 395 935 3
0,1970 182 306 7 1519 0 147 12
0,91 439 45 107 14 88 126 226 599 126 402 1161 95 3
0,0 95 38 371 38 18 257 323 344
0,183 2646 4 81 75 27 0 0 3
0,55 158 5 1223 2846 62 10 63 590 8 42
0,10 344 1005 323 60 111
1,1 151 141 57 60 518 373
1,1 743 2580 1908 17 0
1,844 50 48 31 0 221 0 1 59 290 27 1 9 1626 959 145 3
1,1 59 456 1913 290 27
1,1 407 0 18 422 201 1167
1,1 297 149 17 208 902 319 2021
1,214 246 5 86 92 21 0 851 2 150 124 625
1,1 445 1244 220 17 0 319 2586 17 0 228
1,65 191 1 146 78 104 0 41 0 0 2533
1,107 688 3 2022 129 101 88 7 1963 0 1415 849 2422 2022
1,0 47 1056 1001 42 5
1,1 9 48 145 17 208 902 723 0 2 16 31 535 0 723
1,109 7 408 0 2 408 0 2 408 2023 213 850 340 1417 460 2827 558
1,188 0 0 265 15
1,1 153 805 1169 2 74 205 293 2625
1,1 241 1945 2847 8 898 898 11
1,61 1 338 7 275 1918 1 17 2011 141 0
1,5 86 100 60 81 4 21 87 61
1,155 38 580 1927
1,1 1987 845 473 0 189 44 265 145 406 2532
0,768 628 376 1667 192 1931 303 43 2848 61 1054 0 2024 1537 9 94 607 0 349 397 0 1933 278 64 391 15
0,1133 112 439 4 272 288 440
0,1 74 4 0 110 1077 145
0,804 43 0 1 169 8 0 140 150
0,2849 1851 0 63 1153 8 4 39 117 210 99 4 14 120 122 939
1,67 628 144 17 0 922 3 1783 1104 3 850 1054 2024 1537 3 381 108 15 25 2024 839 279 23
1,0 1131 250 1123 9 5 390 331 0
1,1 1532 2768 243 2 0 0 264 80 16
1,1 31 4 26 797 1220
1,9 696 962 11 105 1286 26 241 356
1,0 188 1154 191 0 11 19 1839 6
1,55 374 2744 1780 1 289 5 233 0
1,1 1987 10 974 45 66 119 1015 121 83 1832 167 386 97
1,1029 8 1113 97 264 348 861 105 102 1 32
1,348 224 30 24 0 304 3
1,4 14 2226 143 8 450 10 0 443 336 531
1,928 608 37 56 2715 0 2 740 176
1,2587 82 172 480 17 757 508 2 64 823 6
1,1 59 734 0 748 1424 141 57 2 757 43 1857 1465 1240 75 27
1,49 13 12 385 2025 0 398 24 18 225
1,49 53 44 120 122 2 322 82 409 17 2011
